device_name,model_code,version,region_code,file_size,chipset,build_date,build_date_raw,filename,url,scraped_at,note
Tecno Spark Go 2 KM4,KM4,15.1.2.129SP02,RU001PL001AZ,4.57 GB,,2025-11-05,251105,Tecno_Spark_Go_2_KM4_15.1.2.129SP02_RU001PL001AZ_251105_SPD.zip,https://naijarom.com/tecno-spark-go-2-km4,2026-09-22T01:14:26.974246+00:00,
Tecno Spark Go 2 KM4,KM4,15.1.2.129SP02,IN001PL001AZ,4.69 GB,,2025-11-05,051125,Tecno_Spark_Go_2_KM4_15.1.2.129SP02_IN001PL001AZ_051125_SPD.zip,https://naijarom.com/tecno-spark-go-2-km4,2026-09-22T01:14:26.974274+00:00,
Tecno Spark Go 2 KM4,KM4,15.1.2.129SP02,OP001PL001AZ,4.87 GB,,2025-11-05,051125,Tecno_Spark_Go_2_KM4_15.1.2.129SP02_OP001PL001AZ_051125_SPD.zip,https://naijarom.com/tecno-spark-go-2-km4,2026-09-22T01:14:26.974302+00:00,
Tecno Spark Go 2 KM4,KM4,15.1.2.145SP01,IN001PL001AZ,4.79 GB,,2026-01-05,260105,Tecno_Spark_Go_2_KM4_15.1.2.145SP01_IN001PL001AZ_260105_SPD.zip,https://naijarom.com/tecno-spark-go-2-km4,2026-09-22T01:14:26.974331+00:00,
Tecno Spark Go 2 KM4,KM4,15.1.0.153SP01,RU001PL001AZ,4.80 GB,,2025-09-01,010925,Tecno_Spark_GO_2_KM4_15.1.0.153SP01_RU001PL001AZ_010925_SPD.zip,https://naijarom.com/tecno-spark-go-2-km4,2026-09-22T01:14:26.974351+00:00,
Tecno Spark Go 2 KM4,KM4,15.1.0.153SP01,IN001PL001AZ,4.68 GB,,2025-09-01,250901,Tecno_Spark_Go_2_KM4_15.1.0.153SP01_IN001PL001AZ_250901_SPD.zip,https://naijarom.com/tecno-spark-go-2-km4,2026-09-22T01:14:26.974366+00:00,
Tecno Spark Go 2 KM4,KM4,15.1.2.165,RU001PL001AZ,4.72 GB,,2026-03-31,260331,Tecno_Spark_GO_2_KM4_15.1.2.165_RU001PL001AZ_260331_SPD.zip,https://naijarom.com/tecno-spark-go-2-km4,2026-09-22T01:14:26.974382+00:00,
Tecno Spark Go 2 KM4,KM4,15.1.2.165SP11,IN001PL001AZ,4.79 GB,,2026-05-07,260507,Tecno_Spark_GO_2_KM4_15.1.2.165SP11_IN001PL001AZ_260507_SPD.zip,https://naijarom.com/tecno-spark-go-2-km4,2026-09-22T01:14:26.974400+00:00,
Tecno Spark Go 2S KM4,KM4,15.1.0.105SP09,OP001PL001M1,4.80 GB,,2025-05-12,120525,Tecno_Spark_Go_2S_KM4_15.1.0.105SP09_OP001PL001M1_120525_SPD.zip,https://naijarom.com/tecno-spark-go-2s-km4,2026-09-22T01:14:32.921069+00:00,
Tecno Spark Go 2S KM4,KM4,15.1.0.113SP02,OP001PL001M1,4.80 GB,,2025-06-12,120625,Tecno_Spark_Go_2S_KM4_15.1.0.113SP02_OP001PL001M1_120625_SPD.zip,https://naijarom.com/tecno-spark-go-2s-km4,2026-09-22T01:14:32.921100+00:00,
Tecno Spark Go 2S KM4,KM4,15.1.0.113SP09,OP001PL001M1,4.80 GB,,2025-06-22,220625,Tecno_Spark_Go_2S_KM4_15.1.0.113SP09_OP001PL001M1_220625_SPD.zip,https://naijarom.com/tecno-spark-go-2s-km4,2026-09-22T01:14:32.921120+00:00,
Tecno Spark Go 2S KM4,KM4,15.1.2.145SP01,IN001PL001AZ,4.79 GB,,2026-01-05,260105,Tecno_Spark_Go_2S_KM4_15.1.2.145SP01_IN001PL001AZ_260105_SPD.zip,https://naijarom.com/tecno-spark-go-2s-km4,2026-09-22T01:14:32.921137+00:00,
Tecno Spark Go 2S KM4,KM4,15.1.2.165,RU001PL001AZ,4.72 GB,,2026-03-31,260331,Tecno_Spark_Go_2S_KM4_15.1.2.165_RU001PL001AZ_260331_SPD.zip,https://naijarom.com/tecno-spark-go-2s-km4,2026-09-22T01:14:32.921153+00:00,
Tecno Spark Go 2S KM4,KM4,15.1.2.165SP11,IN001PL001AZ,4.79 GB,,2026-05-07,260507,Tecno_Spark_Go_2S_KM4_15.1.2.165SP11_IN001PL001AZ_260507_SPD.zip,https://naijarom.com/tecno-spark-go-2s-km4,2026-09-22T01:14:32.921170+00:00,
Tecno Spark Go 3 KN3,KN3,15.1.2.175SP07,IN001PF001AZ,5.63 GB,,2026-06-16,260616,Tecno_Spark_Go_3_KN3_15.1.2.175SP07_IN001PF001AZ_260616_SPD.zip,https://naijarom.com/tecno-spark-go-3-kn3,2026-09-22T01:14:37.974568+00:00,
Tecno Spark Go 3 KN3,KN3,15.1.2.175SP07,IN001PF001M1,5.63 GB,,2026-06-16,260616,Tecno_Spark_Go_3_KN3_15.1.2.175SP07_IN001PF001M1_260616_SPD.zip,https://naijarom.com/tecno-spark-go-3-kn3,2026-09-22T01:14:37.974622+00:00,
Tecno Spark Go 3 KN3,KN3,15.1.2.175SP07,OP001PF001AZ,6.80 GB,,2026-06-16,260616,Tecno_Spark_Go_3_KN3_15.1.2.175SP07_OP001PF001AZ_260616_SPD.zip,https://naijarom.com/tecno-spark-go-3-kn3,2026-09-22T01:14:37.974671+00:00,
Tecno Spark Go 3 KN3,KN3,15.1.2.170SP08,RU001PF001AZ,6.80 GB,,2021-05-26,260521,Tecno_Spark_Go_3_KN3_15.1.2.170SP08_RU001PF001AZ_260521_SPD.zip,https://naijarom.com/tecno-spark-go-3-kn3,2026-09-22T01:14:37.974708+00:00,
Tecno Spark Go 3 KN3,KN3,15.1.2.175SP07,OP001PF001M1,6.80 GB,,2025-06-26,260625,Tecno_Spark_Go_3_KN3_15.1.2.175SP07_OP001PF001M1_260625_SPD.zip,https://naijarom.com/tecno-spark-go-3-kn3,2026-09-22T01:14:37.974743+00:00,
Tecno Spark Go 3 KN3,KN3,15.1.2.175SP07,OPPJ001PF001PJ,6.80 GB,,2026-06-16,260616,Tecno_Spark_Go_3_KN3_15.1.2.175SP07_OPPJ001PF001PJ_260616_SPD.zip,https://naijarom.com/tecno-spark-go-3-kn3,2026-09-22T01:14:37.974778+00:00,
Tecno Spark Go 3 KN3,KN3,15.1.2.175SP07,TR001PF001AZ,5.77 GB,,2026-06-18,260618,Tecno_Spark_Go_3_KN3_15.1.2.175SP07_TR001PF001AZ_260618_SPD.zip,https://naijarom.com/tecno-spark-go-3-kn3,2026-09-22T01:14:37.974816+00:00,
Tecno Spark Go 3 KN3,KN3,15.1.2.185SP08,IN001PF001AZ,5.63 GB,,2026-08-07,260807,Tecno_Spark_Go_3_KN3_15.1.2.185SP08_IN001PF001AZ_260807_SPD.zip,https://naijarom.com/tecno-spark-go-3-kn3,2026-09-22T01:14:37.974850+00:00,
Tecno Spark Go 5G KM8,KM8,15.1.2.125SP08,IN001PF001AZ,5.99 GB,MT6835,2025-10-10,101025,Tecno_Spark_Go_5G_KM8_MT6835_15.1.2.125SP08_IN001PF001AZ_101025_MXML.zip,https://naijarom.com/tecno-spark-go-5g-km8,2026-09-22T01:14:42.880048+00:00,
Tecno Spark Go 5G KM8,KM8,15.1.2.145SP02,IN001PF001AZ,5.93 GB,MT6835,2024-12-25,251224,Tecno_Spark_Go_5G_KM8_MT6835_15.1.2.145SP02_IN001PF001AZ_251224_MXML.zip,https://naijarom.com/tecno-spark-go-5g-km8,2026-09-22T01:14:42.880088+00:00,
Tecno Spark Go 5G KM8,KM8,15.1.2.165SP05,IN001PF001AZ,5.91 GB,MT6835,2026-03-24,240326,Tecno_Spark_Go_5G_KM8_MT6835_15.1.2.165SP05_IN001PF001AZ_240326_MXML.zip,https://naijarom.com/tecno-spark-go-5g-km8,2026-09-22T01:14:42.880124+00:00,
Tecno Spark Go 5G KM8,KM8,15.1.2.180SP05,IN001PF001AZ,6.11 GB,MT6835,2026-06-18,260618,Tecno_Spark_Go_5G_KM8_MT6835_15.1.2.180SP05_IN001PF001AZ_260618_MXML.zip,https://naijarom.com/tecno-spark-go-5g-km8,2026-09-22T01:14:42.880154+00:00,
Tecno Spark Go 2020 KE5,KE5,V042,,1.57 GB,MT6761,2021-01-12,210112,Tecno_Spark_Go_2020_KE5_MT6761_V042_210112.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947382+00:00,
Tecno Spark Go 2020 KE5,KE5,V051,,1.57 GB,MT6761,2022-02-16,220216,Tecno_Spark_Go_2020_KE5_MT6761_V051_220216.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947413+00:00,
Tecno Spark Go 2020 KE5,KE5,V108,,1.5 GB,MT6761,2020-08-14,200814,Tecno_Spark_Go_2020_KE5_MT6761_V108_200814.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947449+00:00,
Tecno Spark Go 2020 KE5,KE5,V145,,1.7 GB,MT6761,2020-09-16,200916,Tecno_Spark_Go_2020_KE5_MT6761_V145_200916.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947466+00:00,
Tecno Spark Go 2020 KE5,KE5,V195,,1.7 GB,MT6761,2020-11-17,201117,Tecno_Spark_Go_2020_KE5_MT6761_V195_201117.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947483+00:00,
Tecno Spark Go 2020 KE5,KE5,V215,,1.7 GB,MT6761,2020-12-16,201216,Tecno_Spark_Go_2020_KE5_MT6761_V215_201216.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947499+00:00,
Tecno Spark Go 2020 KE5,KE5,V243,,1.7 GB,MT6761,2028-01-21,210128,Tecno_Spark_Go_2020_KE5_MT6761_V243_210128.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947514+00:00,
Tecno Spark Go 2020 KE5,KE5,V284,,1.7 GB,MT6761,2021-04-13,210413,Tecno_Spark_Go_2020_KE5_MT6761_V284_210413.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947530+00:00,
Tecno Spark Go 2020 KE5,KE5,V300,,1.7 GB,MT6761,2021-05-08,210508,Tecno_Spark_Go_2020_KE5_MT6761_V300_210508.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947546+00:00,
Tecno Spark Go 2020 KE5,KE5,V301,,1.76 GB,MT6761,2021-05-31,210531,Tecno_Spark_Go_2020_KE5_MT6761_V301_210531.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947562+00:00,
Tecno Spark Go 2020 KE5,KE5,V347,,1.76 GB,MT6761,2021-11-10,211110,Tecno_Spark_Go_2020_KE5_MT6761_V347_211110.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947578+00:00,
Tecno Spark Go 2020 KE5,KE5,V425,,1.78 GB,MT6761,2022-09-16,220916,Tecno_Spark_Go_2020_KE5_MT6761_V425_220916.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947599+00:00,
Tecno Spark Go 2020 KE5,KE5,V426,,1.77 GB,MT6761,2021-10-14,211014,Tecno_Spark_Go_2020_KE5_MT6761_V426_211014.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947614+00:00,
Tecno Spark Go 2020 KE5,KE5,V429,,1.77 GB,MT6761,2022-11-08,221108,Tecno_Spark_Go_2020_KE5_KE5_MT6761_V429_221108.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947633+00:00,
Tecno Spark Go 2020 KE5,KE5,V452,,1.81 GB,MT6761,2027-06-23,230627,Tecno_Spark_Go_2020_KE5_MT6761_V452_230627.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947661+00:00,
Tecno Spark Go 2020 KE5,KE5,V490,,1.77 GB,MT6761,2022-02-16,220216,Tecno_Spark_Go_2020_KE5_MT6761_V490_220216.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947677+00:00,
Tecno Spark Go 2020 KE5,KE5,V541,,1.71 GB,MT6761,2022-06-16,220616,Tecno_Spark_Go_2020_KE5_MT6761_V541_220616.zip,https://naijarom.com/tecno-spark-go-2020-ke5,2026-09-22T01:14:48.947695+00:00,
Tecno Spark Go 2020 KE5S,KE5S,V035,,1.6 GB,MT6761,2020-12-03,201203,Tecno_Spark_Go_2020_KE5S_MT6761_V035_201203.zip,https://naijarom.com/tecno-spark-go-2020-ke5s,2026-09-22T01:14:53.987789+00:00,
Tecno Spark Go 2020 KE5S,KE5S,V046,,1.6 GB,MT6761,2021-04-08,210408,Tecno_Spark_Go_2020_KE5S_MT6761_V046_210408.zip,https://naijarom.com/tecno-spark-go-2020-ke5s,2026-09-22T01:14:53.987841+00:00,
Tecno Spark Go 2022 KG5,KG5,,,,,,,,https://naijarom.com/tecno-spark-go-2022-kg5,2026-09-22T01:14:59.296058+00:00,no firmware versions found on page
Tecno Spark Go 2022 KG5H,KG5H,V320,,4.19 GB,MT6761,2022-03-03,220303,Tecno_Spark_Go_2022_KG5H_MT6761_V320_220303.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184197+00:00,
Tecno Spark Go 2022 KG5H,KG5H,V343,,2.07 GB,MT6761,2022-06-01,220601,Tecno_Spark_Go_2022_KG5H_MT6761_V343_220601.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184247+00:00,
Tecno Spark Go 2022 KG5H,KG5H,V356,,2.08 GB,MT6761,2020-08-22,220820,Tecno_Spark_Go_2022_KG5H_MT6761_V356_220820.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184288+00:00,
Tecno Spark Go 2022 KG5H,KG5H,V362,,2.09 GB,MT6761,2022-09-19,220919,Tecno_Spark_Go_2022_KG5H_MT6761_V362_220919.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184327+00:00,
Tecno Spark Go 2022 KG5H,KG5H,V365,,2.09 GB,MT6761,2022-11-04,221104,Tecno_Spark_Go_2022_KG5H_MT6761_V365_221104.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184366+00:00,
Tecno Spark Go 2022 KG5H,KG5H,V388,,2.08 GB,MT6761,2023-03-09,230309,Tecno_Spark_Go_2022_KG5H_MT6761_V388_230309.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184422+00:00,
Tecno Spark Go 2022 KG5H,KG5H,V390,,2.08 GB,MT6761,2026-04-23,230426,Tecno_Spark_Go_2022_KG5H_MT6761_V390_230426.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184461+00:00,
Tecno Spark Go 2022 KG5H,KG5H,V400,,2.08 GB,MT6761,2023-07-06,230706,Tecno_Spark_Go_2022_KG5H_MT6761_V400_230706.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184504+00:00,
Tecno Spark Go 2022 KG5H,KG5H,V402,,2.10 GB,MT6761,2023-09-01,230901,Tecno_Spark_Go_2022_KG5H_MT6761_V402_230901.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184542+00:00,
Tecno Spark Go 2022 KG5H,KG5H,V413,,2.10 GB,MT6761,2023-11-02,231102,Tecno_Spark_Go_2022_KG5H_MT6761_V413_231102.zip,https://naijarom.com/tecno-spark-go-2022-kg5h,2026-09-22T01:15:05.184580+00:00,
Tecno Spark Go 2023 BF7,BF7,V178,,3 GB,MT6761,2022-10-09,221009,Tecno_Spark_Go_2023_BF7_MT6761_V178_221009.zip,https://naijarom.com/tecno-spark-go-2023-bf7,2026-09-22T01:15:10.914955+00:00,
Tecno Spark Go 2023 BF7,BF7,V813,,2.81 GB,MT6761,2025-03-14,250314,Tecno_Spark_Go_2023_BF7_MT6761_V813_250314.zip,https://naijarom.com/tecno-spark-go-2023-bf7,2026-09-22T01:15:10.915019+00:00,
Tecno Spark Go 2023 BF7,BF7,V1824,,2.94 GB,MT6761,2020-10-23,231020,Tecno_Spark_Go_2023_BF7_MT6761_V1824_231020.zip,https://naijarom.com/tecno-spark-go-2023-bf7,2026-09-22T01:15:10.915040+00:00,
Tecno Spark Go 2023 BF7,BF7,V2173,,3 GB,MT6761,2024-03-11,240311,Tecno_Spark_Go_2023_BF7_MT6761_V2173_240311.zip,https://naijarom.com/tecno-spark-go-2023-bf7,2026-09-22T01:15:10.915057+00:00,
Tecno Spark Go 2023 BF7,BF7,V2262,,3 GB,MT6761,2024-05-10,240510,Tecno_Spark_Go_2023_BF7_MT6761_V2262_240510.zip,https://naijarom.com/tecno-spark-go-2023-bf7,2026-09-22T01:15:10.915096+00:00,
Tecno Spark Go 2023 BF7,BF7,V2315,,3 GB,MT6761,2024-07-03,240703,Tecno_Spark_Go_2023_BF7_MT6761_V2315_240703.zip,https://naijarom.com/tecno-spark-go-2023-bf7,2026-09-22T01:15:10.915123+00:00,
Tecno Spark Go 2023 BF7,BF7,V2335,,3 GB,MT6761,2024-08-16,240816,Tecno_Spark_Go_2023_BF7_MT6761_V2335_240816.zip,https://naijarom.com/tecno-spark-go-2023-bf7,2026-09-22T01:15:10.915143+00:00,
Tecno Spark Go 2023 BF7,BF7,V2347,,3 GB,MT6761,2024-10-11,241011,Tecno_Spark_Go_2023_BF7_MT6761_V2347_241011.zip,https://naijarom.com/tecno-spark-go-2023-bf7,2026-09-22T01:15:10.915181+00:00,
Tecno Spark Go 2023 BF7,BF7,V2366,,3 GB,MT6761,2024-12-09,241209,Tecno_Spark_Go_2023_BF7_MT6761_V2366_241209.zip,https://naijarom.com/tecno-spark-go-2023-bf7,2026-09-22T01:15:10.915211+00:00,
Tecno Spark Go 2023 BF7N,BF7N,V171,,2.59 GB,MT6761,2022-12-03,221203,Tecno_Spark_Go_2023_BF7N_MT6761_V171_221203.zip,https://naijarom.com/tecno-spark-go-2023-bf7n,2026-09-22T01:15:16.534192+00:00,
Tecno Spark Go 2023 BF7N,BF7N,V953,,3.12 GB,MT6761,2021-03-23,230321,Tecno_Spark_Go_2023_BF7N_MT6761_V953_230321.zip,https://naijarom.com/tecno-spark-go-2023-bf7n,2026-09-22T01:15:16.534287+00:00,
Tecno Spark Go 2023 BF7N,BF7N,V1955,,3.21 GB,MT6761,2023-08-09,230809,Tecno_Spark_Go_2023_BF7N_MT6761_V1955_230809.zip,https://naijarom.com/tecno-spark-go-2023-bf7n,2026-09-22T01:15:16.534368+00:00,
Tecno Spark Go 2024 BG6M,BG6M,,,,,,,,https://naijarom.com/tecno-spark-go-2024-bg6m,2026-09-22T01:15:23.031035+00:00,no firmware versions found on page
Tecno Spark Go 2024 BG6S,BG6S,,,,,,,,https://naijarom.com/tecno-spark-go-2024-bg6s,2026-09-22T01:15:28.052591+00:00,no firmware versions found on page
Tecno Spark Go KC1,KC1,V165,,2 GB,MT6761,,190731,Tecno_Spark_Go_KC1_MT6761_V165_190731.zip,https://naijarom.com/tecno-spark-go-kc1,2026-09-22T01:15:33.083568+00:00,
Tecno Spark Go KC1,KC1,V205,,2 GB,MT6761,,190912,Tecno_Spark_Go_KC1_MT6761_V205_190912.zip,https://naijarom.com/tecno-spark-go-kc1,2026-09-22T01:15:33.083600+00:00,
Tecno Spark Go KC1,KC1,V226,,2 GB,MT6761,,191010,Tecno_Spark_Go_KC1_MT6761_V226_191010.zip,https://naijarom.com/tecno-spark-go-kc1,2026-09-22T01:15:33.083620+00:00,
Tecno Spark Go KC1,KC1,V264,,2 GB,MT6761,,191119,Tecno_Spark_Go_KC1_MT6761_V264_191119.zip,https://naijarom.com/tecno-spark-go-kc1,2026-09-22T01:15:33.083643+00:00,
Tecno Spark Go KC1,KC1,V455,,2 GB,MT6761,2022-09-20,200922,Tecno_Spark_Go_KC1_MT6761_V455_200922.zip,https://naijarom.com/tecno-spark-go-kc1,2026-09-22T01:15:33.083666+00:00,
Tecno Spark Go KC1,KC1,V459,,2 GB,MT6761,2021-10-20,201021,Tecno_Spark_Go_KC1_MT6761_V459_201021.zip,https://naijarom.com/tecno-spark-go-kc1,2026-09-22T01:15:33.083684+00:00,
Tecno Spark Go KC1,KC1,V480,,1.65 GB,MT6761,2021-01-05,210105,Tecno_Spark_Go_KC1_MT6761_V480_210105.zip,https://naijarom.com/tecno-spark-go-kc1,2026-09-22T01:15:33.083701+00:00,
Tecno Spark Go KC1,KC1,V520,,1.65 GB,MT6761,2021-05-13,210513,Tecno_Spark_Go_KC1_MT6761_V520_210513.zip,https://naijarom.com/tecno-spark-go-kc1,2026-09-22T01:15:33.083717+00:00,
Tecno Spark Go KC1H,KC1H,V195,,988 MB,MT6761,,191008,Tecno_Spark_Go_KC1H_MT6761_V195_191008.zip,https://naijarom.com/tecno-spark-go-kc1h,2026-09-22T01:15:37.973307+00:00,
Tecno Spark Go KE5,KE5,V051,,1.57 GB,MT6761,2022-02-16,220216,Tecno_Spark_Go_KE5_MT6761_V051_220216.zip,https://naijarom.com/tecno-spark-go-ke5,2026-09-22T01:15:42.597892+00:00,
Tecno Spark Go KE5,KE5,V347,,1.47 GB,MT6761,2021-11-10,211110,Tecno_Spark_Go_KE5_MT6761_V347_211110.zip,https://naijarom.com/tecno-spark-go-ke5,2026-09-22T01:15:42.597960+00:00,
Tecno Spark Go KE5,KE5,V425,,1.78 GB,MT6761,2022-09-16,220916,Tecno_Spark_Go_KE5_MT6761_V425_220916.zip,https://naijarom.com/tecno-spark-go-ke5,2026-09-22T01:15:42.597980+00:00,
Tecno Spark Go KE5,KE5,V426,,1.77 GB,MT6761,2021-10-14,211014,Tecno_Spark_Go_KE5_MT6761_V426_211014.zip,https://naijarom.com/tecno-spark-go-ke5,2026-09-22T01:15:42.598023+00:00,
Tecno Spark Go KE5,KE5,V429,,1.78 GB,MT6761,2022-11-08,221108,Tecno_Spark_Go_KE5_MT6761_V429_221108.zip,https://naijarom.com/tecno-spark-go-ke5,2026-09-22T01:15:42.598055+00:00,
Tecno Spark Go KE5,KE5,V453,,1.77 GB,MT6761,2030-11-21,211130,Tecno_Spark_Go_KE5_MT6761_V453_211130.zip,https://naijarom.com/tecno-spark-go-ke5,2026-09-22T01:15:42.598072+00:00,
Tecno Spark Go KE5,KE5,V490,,1.77 GB,MT6761,2022-02-16,220216,Tecno_Spark_Go_KE5_MT6761_V490_220216.zip,https://naijarom.com/tecno-spark-go-ke5,2026-09-22T01:15:42.598088+00:00,
Tecno Spark Go KE5,KE5,V517,,1.78 GB,MT6761,2022-04-13,220413,Tecno_Spark_Go_KE5_MT6761_V517_220413.zip,https://naijarom.com/tecno-spark-go-ke5,2026-09-22T01:15:42.598121+00:00,
Tecno Spark Go KL4,KL4,,,,,,,,https://naijarom.com/tecno-spark-go-kl4,2026-09-22T01:15:47.722351+00:00,no firmware versions found on page
Tecno Spark Go Plus BB4K,BB4K,,,,,,,,https://naijarom.com/tecno-spark-go-plus-bb4k,2026-09-22T01:15:53.643221+00:00,no firmware versions found on page
Tecno Spark Plus K9,K9,,,,,,,,https://naijarom.com/tecno-spark-plus-k9,2026-09-22T01:15:59.093096+00:00,no firmware versions found on page
Tecno Spark Power 2 LC8,LC8,V283,,2.3 GB,MT6765,2025-05-20,200525,Tecno_Spark_Power_2_LC8_MT6765_V283_200525.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247573+00:00,
Tecno Spark Power 2 LC8,LC8,V290,,2.3 GB,MT6765,2020-07-02,200702,Tecno_Spark_Power_2_LC8_MT6765_V290_200702.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247623+00:00,
Tecno Spark Power 2 LC8,LC8,V298,,2.3 GB,MT6765,2020-08-20,200820,Tecno_Spark_Power_2_LC8_MT6765_V298_200820.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247667+00:00,
Tecno Spark Power 2 LC8,LC8,V305,,2.3 GB,MT6765,2022-09-20,200922,Tecno_Spark_Power_2_LC8_MT6765_V305_200922.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247710+00:00,
Tecno Spark Power 2 LC8,LC8,V310,,2.3 GB,MT6765,2028-10-20,201028,Tecno_Spark_Power_2_LC8_MT6765_V310_201028.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247749+00:00,
Tecno Spark Power 2 LC8,LC8,V316,,2.4 GB,MT6765,2020-12-18,201218,Tecno_Spark_Power_2_LC8_MT6765_V316_201218.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247789+00:00,
Tecno Spark Power 2 LC8,LC8,V321,,2.3 GB,MT6765,2027-01-21,210127,Tecno_Spark_Power_2_LC8_MT6765_V321_210127.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247831+00:00,
Tecno Spark Power 2 LC8,LC8,V327,,2.3 GB,MT6765,2021-04-16,210416,Tecno_Spark_Power_2_LC8_MT6765_V327_210416.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247880+00:00,
Tecno Spark Power 2 LC8,LC8,V331,,2.3 GB,MT6765,2021-06-08,210608,Tecno_Spark_Power_2_LC8_MT6765_V331_210608.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247926+00:00,
Tecno Spark Power 2 LC8,LC8,V345,,2.30 GB,MT6765,2022-02-15,220215,Tecno_Spark_Power_2_LC8_MT6765_V345_220215.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247945+00:00,
Tecno Spark Power 2 LC8,LC8,V350,,2.30 GB,MT6765,2022-04-02,220402,Tecno_Spark_Power_2_LC8_MT6765_V350_220402.zip,https://naijarom.com/tecno-spark-power-2-lc8,2026-09-22T01:16:04.247962+00:00,
Tecno Spark Power LB8A,LB8A,V198,,2 GB,MT6765,2021-01-05,210105,Tecno_Spark_Power_LB8A_MT6765_V198_210105.zip,https://naijarom.com/tecno-spark-power-lb8a,2026-09-22T01:16:09.139939+00:00,
Tecno Spark Power LB8A,LB8A,V204,,2.04 GB,MT6765,2021-05-13,210513,Tecno_Spark_Power_LB8A_MT6765_V204_210513.zip,https://naijarom.com/tecno-spark-power-lb8a,2026-09-22T01:16:09.140004+00:00,
Tecno Spark Power LB8A,LB8A,V211,,2.04 GB,MT6765,2021-07-01,210701,Tecno_Spark_Power_LB8A_MT6765_V211_210701.zip,https://naijarom.com/tecno-spark-power-lb8a,2026-09-22T01:16:09.140064+00:00,
Tecno Spark Pro K8,K8,7.0,,1 GB,MT6735M,,12292017,Tecno_Spark_Pro_K8_MT6735M_12292017_7.0.zip,https://naijarom.com/tecno-spark-pro-k8,2026-09-22T01:16:14.447655+00:00,
Tecno Spark Pro K8,K8,V108,,1 GB,MT6737M,,180205,Tecno_Spark_Pro_K8_MT6737M_V108_180205.zip,https://naijarom.com/tecno-spark-pro-k8,2026-09-22T01:16:14.447711+00:00,
Tecno Spark Slim KM7K,KM7K,15.1.2.107SP02,OP001PF001AZ,8.15 GB,MT6789,2025-07-28,280725,Tecno_Spark_Slim_KM7K_MT6789_15.1.2.107SP02_OP001PF001AZ_280725_MXML.zip,https://naijarom.com/tecno-spark-slim-km7k,2026-09-22T01:16:20.329161+00:00,
Tecno Spark Slim KM7K,KM7K,15.1.2.113SP05,OP001PF001AZ,8.15 GB,MT6789,2025-09-03,030925,Tecno_Spark_Slim_KM7K_MT6789_15.1.2.113SP05_OP001PF001AZ_030925_MXML.zip,https://naijarom.com/tecno-spark-slim-km7k,2026-09-22T01:16:20.329191+00:00,
